id	entrezgene	genesymbol	nucleotidegi	ensemblgene	unigene	proteingi	go	BMDM_Trif-null_Unstimulated_0000___Female	BMDM_Trif-null_PAM3_0720_Poly-IC_0720_Male	BMDM_Trif-null_PAM3_0720_Poly-IC_0720_Female	BMDM_Trif-null_Leishmania-amazonensis_0720___Female	BMDM_Trif-null_Leishmania-amazonensis_0360___Female	BMDM_Trif-null_Leishmania-amazonensis_0060___Female	BMDM_MyD88-Trif-null_salmonella.wt_0720___Female	BMDM_MyD88-Trif-null_salmonella.wt_0480___Female	BMDM_MyD88-Trif-null_salmonella.wt_0240___Female	BMDM_MyD88-Trif-null_____Male	BMDM_MyD88-Trif-null_Poly-IC_1440___Male	BMDM_MyD88-Trif-null_Poly-IC_0720___Male	BMDM_MyD88-Trif-null_Poly-IC_0240___Male	BMDM_MyD88-Trif-null_MCMV_1440___Male	BMDM_MyD88-Trif-null_MCMV_0720___Male	BMDM_MyD88-Trif-null_MCMV_0240___Male	BMDM_IRF3-null_____Female	BMDM_IRF3-null_Poly-IC_0720___Female	BMDM_IRF3-null_PAM3_0720___Female	BMDM_IRF3-null_PAM3_0720_Poly-IC_0720_Female	BMDM_IRF3-null_LPS_0720___Female	BMDM_IRF1-null_____Male	BMDM_IRF1-null_____Female	BMDM_IRF1-null_Poly-IC_0720___Male	BMDM_IRF1-null_Poly-IC_0720___Female	BMDM_IRF1-null_Poly-IC_0240___Female	BMDM_IRF1-null_PAM3_0720___Male	BMDM_IRF1-null_PAM3_0720___Female	BMDM_IRF1-null_PAM3_0720_Poly-IC_0720_Male	BMDM_IRF1-null_PAM3_0720_Poly-IC_0720_Female	BMDM_IRF1-null_PAM3_0240___Female	BMDM_IRF1-null_PAM3_0240_Poly-IC_0240_Female	BMDM_IRF1-null_MCMV_0720___Male	BMDM_IRF1-null_LPS_0720___Male	BMDM_IRF1-null_LPS_0720___Female	BMDM_IRF1-null_LPS_0240___Female	BMDM_IRF1-null_Ifn-gamma_1020___Female	BMDM_IRF1-null_Ifn-gamma_1020_PAM3_0720_Female	BMDM_IRF1-null_Ifn-gamma_1020_CpG-B_0720_Female	BMDM_IRF1-null_Ifn-gamma_0720___Male	BMDM_IRF1-null_Ifn-gamma_0720___Female	BMDM_IRF1-null_Ifn-gamma_0540_PAM3_0240_Female	BMDM_IRF1-null_Ifn-gamma_0240___Female	BMDM_IFNAR1-null_____Female	BMDM_IFNAR1-null_Poly-IC_0720___Female	BMDM_IFNAR1-null_Poly-IC_0240___Female	BMDM_IFNAR1-null_PAM3_0720___Female	BMDM_IFNAR1-null_PAM3_0720_Poly-IC_0720_Female	BMDM_IFNAR1-null_PAM3_0240___Female	BMDM_IFNAR1-null_PAM3_0240_Poly-IC_0240_Female	BMDM_IFNAR1-null_LPS_0720___Female	BMDM_IFNAR1-null_LPS_0240___Female	BMDM_Dicer-fl/fl_____Male	BMDM_Dicer-fl/fl_LPS_0360___Male	BMDM_Dicer-fl/fl-LyszCre+/-_____Male	BMDM_Dicer-fl/fl-LyszCre+/-_Unstimulated_0000___Male	BMDM_Dicer-fl/fl-LyszCre+/-_LPS_0360___Male	BMDM_Dicer-fl/+-LyszCre+/-_____Male	BMDM_Dicer-fl/+-LyszCre+/-_Unstimulated_0000___Male	BMDM_Dicer-fl/+-LyszCre+/-_LPS_0360___Male	BMDM_Cebp/d-null_Unstimulated_0000___Female	BMDM_Cebp/d-null_Poly-IC_0720___Female	BMDM_Cebp/d-null_Poly-IC_0240___Female	BMDM_Cebp/d-null_PAM3_0720___Female	BMDM_Cebp/d-null_PAM3_0240___Female	BMDM_Cebp/d-null_PAM3_0060___Female	BMDM_Cebp/d-null_LPS_0720___Female	BMDM_Cebp/d-null_LPS_0240___Female	BMDM_Cebp/d-null_LPS_0060___Female	BMDM_CD200-null_Unstimulated_0000___Female	BMDM_CD200-null_Leishmania-major_0360___Female	BMDM_CD200-null_Leishmania-major_0060___Female	BMDM_CD200-null_Leishmania-amazonensis_0360___Female	BMDM_CD200-null_Leishmania-amazonensis_0060___Female	BMDM_Bl6_salmonella.wt_0720___Female	BMDM_Bl6_salmonella.wt_0480___Female	BMDM_Bl6_salmonella.wt_0240___Female	BMDM_Bl6_____Male	BMDM_Bl6_Unstimulated_0240___Female	BMDM_Bl6_Unstimulated_0000___Male	BMDM_Bl6_Unstimulated_0000___Female	BMDM_Bl6_Poly-IC_1440___Male	BMDM_Bl6_Poly-IC_0720___Male	BMDM_Bl6_Poly-IC_0720___Female	BMDM_Bl6_Poly-IC_0240___Male	BMDM_Bl6_Poly-IC_0240___Female	BMDM_Bl6_PR8-influenza_0720___Female	BMDM_Bl6_PAM3_0720___Female	BMDM_Bl6_PAM3_0720_Poly-IC_0720_Female	BMDM_Bl6_PAM3_0240___Female	BMDM_Bl6_PAM3_0240_Poly-IC_0240_Female	BMDM_Bl6_PAM3_0060___Female	BMDM_Bl6_MCMV_1440___Male	BMDM_Bl6_MCMV_0720___Male	BMDM_Bl6_MCMV_0240___Male	BMDM_Bl6_Listeria_0720___Female	BMDM_Bl6_Listeria_0480___Female	BMDM_Bl6_Listeria_0240___Female	BMDM_Bl6_Leishmania-major_0360___Female	BMDM_Bl6_Leishmania-major_0060___Female	BMDM_Bl6_Leishmania-amazonensis_0720___Male	BMDM_Bl6_Leishmania-amazonensis_0360___Male	BMDM_Bl6_Leishmania-amazonensis_0360___Female	BMDM_Bl6_Leishmania-amazonensis_0060___Male	BMDM_Bl6_Leishmania-amazonensis_0060___Female	BMDM_Bl6_LPS_0720___Female	BMDM_Bl6_LPS_0240___Female	BMDM_Bl6_LPS_0180___Female	BMDM_Bl6_LPS_0120___Female	BMDM_Bl6_LPS_0060___Female	BMDM_Bl6_Ifn-gamma_1440___Female	BMDM_Bl6_Ifn-gamma_1440_Estradiol_1440_Female	BMDM_Bl6_Ifn-gamma_1020___Female	BMDM_Bl6_Ifn-gamma_1020_PAM3_0720_Female	BMDM_Bl6_Ifn-gamma_1020_CpG-B_0720_Female	BMDM_Bl6_Ifn-gamma_0720___Male	BMDM_Bl6_Ifn-gamma_0720___Female	BMDM_Bl6_Ifn-gamma_0540_PAM3_0240_Female	BMDM_Bl6_Ifn-gamma_0240___Female	BMDM_Bl6_Ifn-beta_1440___Female	BMDM_Bl6_Harlan-Substance-A_1440___Female	BMDM_Bl6_Harlan-Substance-A_1080___Female	BMDM_Bl6_Harlan-Substance-A_0720___Female	BMDM_Bl6_Harlan-Substance-A_0480___Female	BMDM_Bl6_Harlan-Substance-A_0360___Female	BMDM_Bl6_Harlan-Substance-A_0240___Female	BMDM_Bl6_FliCProfect_0720___Female	BMDM_Bl6_FliCProfect_0240___Female	BMDM_Bl6_FlgEProfect_0720___Female	BMDM_Bl6_FlgEProfect_0240___Female	BMDM_Bl6_EtOH_1440___Female	BMDM_Bl6_Estradiol_1440___Female	BMDM_Bl6_Estradiol_1440_Ifn-gamma_1440_Female
320799_at	320799	Zhx3		ENSMUSG00000035877	Mm.436734|Mm.44463|Mm.471766	NP_796237	GO:0003677|GO:0003700|GO:0005515|GO:0005622|GO:0005634|GO:0005938|GO:0006350|GO:0006355|GO:0008150|GO:0008270|GO:0043565|GO:0045449|GO:0046872	7.881054	7.285895	7.751477	8.316593	7.574093	8.120680	7.862668	7.905471	7.800314	7.090993	6.864436	6.873816	6.936568	6.837481	7.240850	7.019186	7.737606	7.500286	7.414237	7.481675	7.314838	8.003095	7.841546	7.478813	7.072994	6.809462	6.990462	6.990290	7.226300	6.865137	7.047861	6.805712	7.081327	7.408316	7.140934	6.942884	7.093459	6.693944	7.107118	6.418403	7.193298	7.023043	7.267485	7.806794	7.408051	7.806417	7.172355	7.165137	7.504083	7.277680	7.078209	7.397789	8.321034	6.749127	8.355659	7.741660	7.073432	8.153615	7.774337	7.229523	8.555354	8.055659	8.522586	7.690431	7.775947	8.344881	7.677576	7.588109	8.141496	7.963683	6.930863	7.804582	6.892539	8.026593	6.827428	6.705523	6.856599	7.481184	7.473474	7.664403	7.619601	7.183225	7.393043	7.279201	6.558888	6.971875	8.239470	7.040794	7.054083	7.290217	7.480961	7.611264	6.813386	7.220592	7.097153	6.568019	6.812076	7.525691	7.476770	7.104277	7.901374	6.899424	7.047391	7.986531	7.520401	7.326191	7.036887	7.481792	7.747748	7.584688	7.459425	7.360614	7.397829	7.167918	7.013947	7.386896	7.167643	7.175581	7.320918	7.618229	7.668260	8.000143	7.935453	7.868675	7.953150	7.835160	7.300181	7.936942	7.659066	7.368038	7.748841	7.677588	7.509538
320858_at	320858	D930040M24Rik		ENSMUSG00000041565	Mm.137356	NP_796252	GO:0005634	5.429943	5.933559	5.841317	5.523955	5.478295	5.466390	5.568177	5.403493	5.409284	5.070845	5.388498	5.330500	5.371438	5.564544	5.550492	5.699034	5.657195	6.050480	5.583766	5.815146	5.546793	6.220145	5.432088	6.407353	5.767619	5.659728	5.811538	5.714605	5.941057	5.561185	6.023039	5.905214	5.736123	5.988842	5.675274	5.513102	5.799395	5.813111	6.093221	5.772049	5.755262	6.143737	5.680454	5.652485	6.274489	5.368049	5.814099	5.519183	5.459798	5.672378	5.933433	5.555733	5.894669	5.813213	5.857238	5.549381	6.015158	5.902584	5.354772	6.027224	5.256975	5.208648	5.310634	5.399448	5.455504	5.327053	5.403212	5.456970	5.431399	6.014437	5.907012	5.578323	5.811438	5.711494	5.595007	5.594491	5.553716	4.988973	5.455448	5.426124	5.657756	5.313675	5.409239	5.925540	5.181977	5.320305	5.165521	5.212043	5.541745	5.489858	5.603673	5.326115	5.068112	5.511956	5.172844	5.673720	5.894970	5.510826	5.634138	6.217271	5.261084	5.668697	5.752567	5.634927	6.243126	5.678606	5.590900	5.843909	5.677006	5.363210	5.306244	5.377495	5.582705	5.736570	5.541159	6.000227	5.638183	5.940140	5.822957	5.360720	5.569236	5.703132	5.603750	5.743767	5.387968	5.351483	5.519164	5.589393	5.768752	5.529670	5.323863	5.301113	5.282387
326623_at	326623	Tnfsf15		ENSMUSG00000050395	Mm.208152	NP_796345	GO:0005125|GO:0005164|GO:0005515|GO:0005615|GO:0005886|GO:0006919|GO:0006955|GO:0007250|GO:0016020|GO:0016021|GO:0042107	7.243713	10.346093	11.124351	7.000343	9.426348	7.062735	7.003836	6.788136	6.531715	7.379664	9.271839	11.117889	9.129815	9.983913	11.134835	10.871995	6.991352	10.086741	7.422287	9.913071	8.455324	7.336759	6.920301	9.577485	10.243922	9.702967	8.275860	8.522160	10.261214	10.674332	9.717671	11.554314	10.471237	9.092098	8.720522	11.156790	7.530878	9.244337	8.785321	8.611230	7.046973	8.896347	6.782598	6.692820	7.257264	6.852694	7.509519	7.264163	9.122308	10.041829	7.483215	9.918638	6.800365	9.737126	6.665246	6.768001	9.136704	7.088183	6.579146	9.845111	6.371042	7.337271	7.607801	7.554868	9.419527	7.441871	8.149694	11.768966	7.767374	7.300247	11.089042	7.283101	9.352924	7.005456	9.094206	9.775983	11.604691	7.405938	7.030274	7.530359	7.037980	9.872946	10.905957	10.336322	11.280333	10.651050	7.338197	8.487741	10.480113	10.210089	11.311830	7.068279	10.162974	10.907628	11.412513	11.099331	9.864857	8.349835	7.815784	11.877050	7.386251	10.926226	9.880402	7.360951	7.117346	9.078667	11.291663	9.750050	8.216745	7.246572	8.147309	7.559702	7.751678	9.316461	8.781895	7.888587	7.557564	10.098203	7.284163	8.656134	7.122575	7.300855	6.174022	6.950803	6.876133	6.508074	8.044319	9.046954	8.942722	9.654468	7.027374	7.053852	8.203133
327992_at	327992	Gm739		ENSMUSG00000070345	Mm.390371	NP_001038992	GO:0003677|GO:0003700|GO:0005634|GO:0006350|GO:0006355|GO:0043565	6.150189	6.322712	6.268201	6.200871	5.951828	6.189329	6.220569	5.937089	5.918607	5.614614	5.689096	6.009954	6.077664	5.871801	6.016453	6.107337	6.086486	6.374758	5.952879	6.242014	6.226553	6.888108	6.031017	6.789251	6.432790	6.094178	6.083635	6.081869	6.464772	6.183858	6.405091	6.140662	6.116580	6.488291	6.309071	6.227708	6.246662	6.182544	6.740221	6.334196	6.119492	6.466718	6.059745	6.265924	6.775789	6.039897	6.242124	5.945662	5.964365	6.065503	6.375512	6.032231	6.315020	6.567336	6.369754	5.880228	6.682629	6.465603	5.917864	6.476881	5.873039	5.980992	5.840567	6.263396	6.092288	5.790214	6.099859	5.896311	5.724381	6.576729	6.587694	6.060887	6.372544	6.128089	6.145947	6.223826	6.117663	5.800691	5.855860	6.203948	6.181102	5.932441	5.987508	6.088335	5.947380	5.893264	6.223389	5.879991	6.032123	6.036273	6.108552	5.738396	5.859152	5.905081	5.787195	6.352428	6.346819	6.012309	6.257287	6.371240	6.354115	6.385375	6.106973	6.281976	6.548625	5.890519	6.101770	6.379953	6.159392	5.820177	6.005964	5.911206	6.105715	6.140030	6.133604	6.383944	6.220530	6.364559	6.084919	5.993838	6.143916	6.205982	6.074097	6.505375	6.119215	6.056418	6.311008	6.108080	6.414699	6.227122	6.145510	5.912006	6.091337
329244_at	329244	Il19		ENSMUSG00000016524	Mm.131480	NP_001009940	GO:0005125|GO:0005576|GO:0005615|GO:0006800|GO:0006915|GO:0006917|GO:0006955|GO:0042226	4.825663	9.633948	10.393174	4.909211	5.223451	4.798392	5.010842	4.831597	4.753616	4.861341	5.031324	5.133309	4.757113	5.068418	5.023534	5.235699	4.722431	5.235678	4.931862	9.596827	5.126630	5.646007	4.851482	5.547058	5.118924	4.889859	5.069913	5.109244	10.453738	10.215866	5.937633	9.660031	5.263160	6.527170	5.981144	8.047389	5.173442	5.986699	6.102022	5.262531	4.977068	5.198253	4.747159	4.893191	5.253941	4.883250	5.159857	5.298133	5.407496	6.843388	5.002357	6.447577	4.636104	5.947282	4.922246	4.916775	5.741966	5.096890	4.713992	6.417611	4.738738	5.072396	4.807735	5.135651	5.556899	4.856676	5.131600	7.403130	4.991106	4.900538	7.281964	4.704428	6.148011	4.970282	7.282219	9.630043	7.897236	4.696545	4.907917	4.769816	5.142141	5.069332	5.405070	5.503185	5.135651	4.889464	4.873734	5.188735	9.910069	6.233098	8.212153	5.074102	5.097403	5.235426	5.185328	6.768345	5.725946	5.051316	4.944994	7.501296	4.962007	5.019706	6.362219	5.105262	5.263047	7.251244	7.231906	5.319366	5.053132	5.002635	4.977685	4.859806	4.909566	5.336413	5.365315	5.447857	5.355415	5.154599	4.981568	4.871636	4.804881	4.791547	5.058709	5.276071	4.690247	4.926993	5.145879	5.207045	5.160161	5.186138	4.598050	4.668350	4.679073
329934_at	329934	Foxo6		ENSMUSG00000052135	Mm.277090	NP_918949	GO:0003674|GO:0003677|GO:0003700|GO:0005634|GO:0005737|GO:0006350|GO:0006355|GO:0008150|GO:0043565	7.457702	7.957082	8.097048	7.422994	7.541056	7.335941	7.712334	7.340027	7.717839	6.409260	7.126310	6.948067	6.898249	7.411705	7.404430	7.299173	7.914431	8.197004	7.547524	7.797946	7.806798	8.294219	7.146407	8.775810	7.820095	7.723874	7.708301	7.678961	7.734280	7.554153	8.293152	7.702532	7.714710	8.073407	7.757602	7.944316	7.855676	7.738540	8.437776	7.506815	7.570905	7.970042	7.611576	7.739250	8.338347	7.458020	7.841336	7.292665	7.732747	7.689924	7.779172	7.628835	8.290938	8.344831	7.772688	7.628925	8.375710	8.121233	7.398735	8.204325	7.053650	6.947918	7.176480	7.413803	7.482359	7.319271	7.281023	7.190362	7.304294	7.948765	8.281262	7.550595	8.029269	7.830388	7.568455	7.606174	7.465823	6.719176	7.138472	7.333853	7.803380	7.196583	7.255576	7.446479	7.073659	6.949773	6.033163	7.029713	7.617797	7.313613	7.784184	6.923383	6.913265	7.403049	6.823393	7.507892	7.811254	7.532401	7.508142	8.176305	7.336881	7.410187	7.781327	7.775943	8.129387	7.431071	7.572696	7.714030	7.639240	7.175566	7.025899	7.295587	7.310750	7.816976	7.746569	7.879311	7.641600	8.091078	7.826122	7.113168	7.497766	7.753349	7.800432	8.105140	7.463301	7.333167	7.551433	7.470533	7.659182	7.427897	7.230086	7.230439	7.027728
330122_at	330122	Gm1960		ENSMUSG00000029379	Mm.244289	NP_976065	GO:0005576	5.789795	8.339467	6.940968	5.253576	12.822958	5.289974	6.373083	6.444239	6.106851	4.942279	5.173111	5.515814	4.802489	5.151258	6.037601	5.849984	5.191535	7.509555	11.111801	11.650932	11.512281	5.223569	5.208354	6.308380	5.960703	5.548691	12.938777	12.736292	8.998146	8.767281	11.807829	9.680969	6.634407	6.667994	6.961010	8.698439	5.314434	8.925042	5.106109	6.754480	5.201687	7.300915	5.222025	5.468915	5.838060	6.564679	12.456313	13.295379	11.990572	12.620396	12.068576	12.321580	5.002379	5.731954	5.082838	5.179195	5.549025	4.933069	5.110417	5.895367	5.011486	5.788212	7.128547	12.365077	12.321589	8.738833	6.606829	11.067214	9.575104	5.475538	13.196493	9.060547	11.451541	5.534157	10.900328	10.163507	11.357748	4.997780	4.946347	5.579643	4.925479	5.265457	6.305903	5.544423	5.527450	5.065435	6.374917	12.083934	8.918916	11.982278	8.157845	6.776212	5.624000	5.628739	5.468681	10.704139	8.208374	9.223854	9.403527	13.120814	6.439251	12.913139	11.620498	5.550006	4.902101	5.889986	8.900900	8.523991	8.630935	6.627610	4.686490	4.752895	5.378282	9.370739	8.137010	5.831328	5.283089	6.414852	5.026035	5.009074	5.079739	5.246293	4.824336	5.021019	5.038734	4.940769	5.744178	10.979261	7.105244	9.084862	4.961877	5.069001	4.783935
330361_at	330361	AW146020		ENSMUSG00000035125	Mm.474487	NP_808552	GO:0003677|GO:0003700|GO:0005634|GO:0006350|GO:0006355|GO:0045449	8.121825	7.295753	7.565415	8.209058	7.972005	7.714177	8.010009	8.395340	8.486933	8.206578	8.150717	7.533113	7.934276	7.696209	7.270257	7.181715	8.056936	7.354344	8.117661	7.644454	7.934882	7.087416	8.309691	6.873462	7.260651	7.324755	7.583082	7.736134	7.180722	7.762934	7.111429	7.023821	7.219456	7.233532	7.772193	7.018865	7.625611	7.392420	7.016247	7.332291	7.935884	6.923240	7.378867	8.208648	7.643308	8.120636	7.693662	8.108174	7.497886	7.301066	7.560664	7.481947	8.375853	7.115445	8.108708	8.244882	6.798201	8.244498	8.017819	7.095438	8.563777	8.392022	8.130007	7.724069	7.484170	7.967258	8.006095	7.448148	7.979603	8.462309	7.446061	8.268457	7.455084	8.504449	7.753284	7.568366	7.348316	8.059836	8.241598	7.675040	8.509719	7.874628	7.366291	7.468004	6.966191	7.477425	6.779983	8.371816	7.452610	7.367969	7.029856	8.333783	7.999225	7.310774	7.416053	7.278313	7.467319	8.257604	8.096065	7.262436	8.168850	7.378057	7.747117	7.261059	8.428020	7.724565	7.122722	7.448108	7.754321	8.045249	8.088766	8.184589	7.889224	7.375616	7.410594	7.495559	7.704602	6.659867	7.489852	8.394037	8.074056	7.908683	8.171403	8.002318	8.515278	8.872294	7.761437	7.567520	7.099362	7.296719	8.223978	8.267485	8.249491
330496_at	330496	Ifnl2		ENSMUSG00000060747	Mm.454510	NP_001019844		10.736391	10.817100	10.727613	11.167733	10.365245	10.806131	10.914410	10.170922	10.631362	9.708090	10.095840	10.124411	9.998027	10.425677	10.447067	10.611463	10.874362	11.187250	10.588361	10.690579	10.790520	11.763295	10.259598	11.460157	10.848107	10.696231	10.867169	10.704881	10.879073	10.703072	11.268413	10.643976	10.793991	11.192794	10.680734	10.776610	10.999478	10.721186	11.218476	10.886799	10.610515	10.880870	10.355551	10.548232	11.218808	10.354598	10.615898	10.211556	10.540168	10.593853	10.769792	10.526427	11.539754	11.569579	11.309403	10.639212	11.539096	11.676500	10.210937	11.211091	10.475177	10.331813	10.365338	10.537288	10.840867	10.270277	10.161280	10.743928	10.709740	10.985299	10.919661	10.480277	11.139466	10.820853	10.570582	10.586307	10.572156	10.015448	10.198321	10.896210	10.924889	10.194330	10.493721	10.314953	10.417642	10.162882	10.268622	9.746649	10.483210	10.431385	10.253709	9.898415	9.971654	10.538027	10.129965	10.777483	10.804172	10.568084	10.708246	10.867621	10.927819	10.400702	10.538844	11.325587	11.293827	10.083888	10.423221	11.020533	10.939589	9.975571	10.157278	10.488960	10.245986	10.391413	10.328438	10.435626	10.800382	10.723531	10.823885	9.829277	10.459189	11.184611	11.137308	11.592469	10.689389	10.070299	10.715953	11.068429	11.339798	10.947195	10.404931	10.256921	9.875772
332937_at	332937	Tcfap2e		ENSMUSG00000042477	Mm.331881	NP_945198	GO:0003677|GO:0003700|GO:0005634|GO:0006350|GO:0006355|GO:0042803|GO:0045944|GO:0046982	7.030242	7.524182	7.737778	7.155639	7.107705	7.115526	7.320159	7.115652	7.251115	6.280512	6.925438	6.902405	6.704068	7.314203	7.120849	6.990117	7.386931	7.607050	7.123543	7.463074	7.479953	8.118558	6.969894	7.925294	7.491258	7.380761	7.579051	7.285648	7.690723	7.192798	7.722654	7.439015	7.416492	7.661631	7.437253	7.550810	7.587900	7.341758	8.128944	7.385559	7.226134	7.492018	7.253452	7.215022	7.879126	7.030917	7.559470	7.172317	7.199239	7.306902	7.502223	7.158507	7.732928	7.720877	7.292644	7.027711	7.946286	7.671999	6.983038	7.735881	6.694897	6.838954	6.861764	7.281796	7.167950	7.116130	7.057372	6.892435	6.990087	7.542640	7.578026	7.046384	7.664722	7.248047	7.295180	7.173196	7.310882	6.717274	6.849561	7.176969	7.447086	7.031003	7.016675	7.284252	6.956346	6.808443	6.828945	6.829903	7.235078	7.131373	7.401942	6.716484	6.851270	7.116840	6.856495	7.299195	7.485235	7.153735	7.349373	7.648693	6.966613	7.338191	7.283008	7.474386	7.820167	7.109497	7.200258	7.463165	7.326623	6.825347	6.930885	6.885626	7.064900	7.244092	7.244650	7.539234	7.329184	7.699732	7.327700	6.866719	7.074015	7.570661	7.246834	7.559743	6.970102	6.919511	7.167260	7.030170	7.701081	7.191650	7.058828	6.984888	6.815409
338374_at	338374	Il28		ENSMUSG00000060747	Mm.246799	NP_796370	GO:0005102|GO:0005125|GO:0005575|GO:0005576|GO:0005615|GO:0008150|GO:0009615	6.789090	7.682555	7.705767	6.876762	7.291337	6.834202	6.945410	7.304597	6.946497	6.586351	7.086715	7.064610	7.316398	7.179407	7.218930	7.250990	7.379678	7.853687	7.165093	7.425513	7.467139	7.769313	6.821815	7.944598	7.482933	7.278346	6.911587	7.157327	7.843801	7.288959	7.527079	7.525223	7.896850	7.655818	7.455422	7.614326	7.058109	7.298409	7.841631	7.087011	6.886615	7.454267	7.090106	6.870128	8.000528	7.080167	7.053301	6.868545	7.289003	7.240604	7.314570	7.182063	6.990633	6.939946	7.060905	6.856316	7.312997	7.131264	6.880987	7.215920	7.062076	6.830175	6.980206	7.193501	7.243970	7.320245	6.702333	6.670891	6.849976	7.585181	7.245819	6.816584	7.463108	7.270401	7.319876	7.336419	7.318155	7.165765	6.884356	7.286247	6.884669	7.013765	7.431091	7.288674	7.322585	7.165959	7.159858	7.056237	7.228208	7.258327	7.406561	6.748023	7.026271	7.011261	6.766754	7.317187	7.084050	6.849388	6.729186	7.447187	6.963691	7.288395	7.346776	7.034061	7.352037	7.012597	7.207139	7.183925	7.103380	6.933152	6.954369	6.886174	6.767402	7.394738	7.203055	7.337075	7.560759	7.421364	7.381276	7.106737	6.881765	7.249189	7.125967	6.939990	7.318411	7.182793	7.203053	7.610842	7.092670	7.468902	7.477729	6.882930	6.806227
353187_at	353187	Nr1d2		ENSMUSG00000021775	Mm.26587	NP_035714	GO:0003677|GO:0003700|GO:0003707|GO:0004872|GO:0004879|GO:0004887|GO:0005634|GO:0006350|GO:0006355|GO:0008270|GO:0043565|GO:0046872	9.687192	10.302313	10.401995	9.594166	9.348515	10.169473	8.679100	9.150257	9.146439	10.727430	10.505626	10.982319	10.457390	10.992355	10.671919	10.470651	10.038904	10.970157	8.785814	10.113409	8.946003	9.504903	10.212452	10.758205	10.772285	10.321210	8.561751	8.981832	10.218063	10.049391	9.047776	9.551163	10.920672	10.694465	10.655370	9.691144	9.804930	9.726432	9.530635	9.832585	9.554413	9.516249	9.346444	9.548555	8.656778	8.599122	7.595162	7.492955	8.305789	7.972809	7.787803	8.104536	9.610083	9.600027	9.698730	10.418408	9.361826	9.267929	10.722314	9.474600	9.688587	9.353854	9.249270	8.800976	8.749237	9.839831	9.908115	9.447256	9.730064	9.181683	7.162269	9.749639	7.908848	9.804663	9.895365	9.059070	9.424930	9.760510	9.927795	9.886384	9.395162	10.368685	10.388492	10.927050	9.826832	10.230969	8.619787	8.373987	10.214532	8.956184	9.846374	9.741144	10.755313	10.843338	10.164452	10.054196	10.169716	9.530319	9.824243	7.811246	9.351750	9.316003	8.402416	10.262592	9.824244	10.764611	9.619032	9.877637	9.915070	9.775765	9.569005	9.391458	9.628187	10.543806	10.219996	9.787709	9.668904	9.284565	9.427381	9.935170	10.450205	10.209410	9.808849	9.473605	9.523405	9.705952	10.410408	10.090353	10.344079	10.645242	10.501955	10.615114	9.866137
378435_at	378435	Mafa		ENSMUSG00000047591	Mm.309589	NP_919331	GO:0003677|GO:0003700|GO:0005634|GO:0006350|GO:0006355|GO:0016563|GO:0043565|GO:0045944|GO:0046983	7.297624	7.656674	7.857462	7.533859	7.365540	7.526940	7.634989	7.178965	7.409063	6.696859	6.925853	6.995177	6.743186	6.976166	7.179278	7.129999	7.495019	7.648029	7.152109	7.616269	7.315010	8.222266	6.920053	8.240275	7.561590	7.358659	7.487799	7.295928	7.522136	7.249662	7.636180	7.235483	7.335534	7.911514	7.471643	7.473248	7.624075	7.592409	7.981023	7.409214	7.278493	7.648546	7.226141	7.423180	7.830848	7.185026	7.555290	7.296116	7.434910	7.488018	7.529743	7.295618	7.855366	8.068289	7.650128	7.310648	8.076343	8.003962	7.008977	8.138583	6.924862	6.951017	7.063767	7.151638	7.401928	7.130223	7.022282	7.038522	7.166935	7.553238	7.765942	7.217189	7.954769	7.511994	7.287723	7.080952	7.236705	6.795301	7.199443	7.342853	7.666323	7.013071	7.064877	7.048348	7.071419	6.605043	6.432415	6.921771	7.268170	7.048291	7.331881	6.751820	6.746141	7.379405	6.567464	7.374409	7.613911	7.252688	7.499224	7.905790	7.331013	7.482191	7.552192	7.919784	7.986701	7.114204	7.144346	7.700914	7.608458	6.970586	6.943251	7.102271	7.193933	7.187818	7.221732	7.472636	7.435148	7.720105	7.356504	6.906063	7.355188	7.502913	7.505964	7.955951	7.292549	7.173529	7.368830	7.472121	7.702072	7.155629	7.110309	6.982112	6.784371
